                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                  2.134,                 4.3917,                 2.3199,                0.25951,                 0.1763,                0.16291,                0.09734,                 3.2124,                 5.3767,                 2.8395,              0.0011189,              0.0011189,              0.0011189
                     91,                 2.0726,                 4.3755,                 2.2424,                0.40171,                0.16084,                0.15908,                0.09491,                 3.2005,                 5.4047,                 2.8478,               0.001109,               0.001109,               0.001109
                     92,                 2.0743,                 4.2601,                 2.2176,                0.56517,                0.13048,                0.17546,                0.10069,                 3.0928,                 5.5669,                 2.8207,              0.0010991,              0.0010991,              0.0010991
                     93,                 2.1613,                 4.2511,                 2.2642,                0.42638,                0.16203,                0.14892,                0.08569,                 3.0786,                 5.7164,                 2.7802,              0.0010892,              0.0010892,              0.0010892
                     94,                 2.1527,                 4.1493,                 2.2967,                0.37398,                0.13314,                0.14199,                0.08264,                 3.0452,                 5.8598,                 2.7541,              0.0010793,              0.0010793,              0.0010793
                     95,                 2.0788,                  4.259,                 2.2619,                0.27602,                0.14873,                0.14478,                0.08996,                 3.0004,                 5.7078,                 2.7016,              0.0010694,              0.0010694,              0.0010694
                     96,                 2.0326,                 4.1316,                 2.2033,                0.33319,                0.14275,                 0.1484,                0.09412,                 3.0779,                 5.5892,                 2.6627,              0.0010595,              0.0010595,              0.0010595
                     97,                 2.0463,                 4.0493,                 2.2228,                0.24371,                0.16121,                0.14636,                0.08605,                 3.1487,                 5.6056,                  2.813,              0.0010496,              0.0010496,              0.0010496
                     98,                 2.0216,                 4.0816,                 2.2265,                0.25134,                 0.1575,                0.15198,                0.08698,                 3.1909,                 5.6921,                 2.8141,              0.0010397,              0.0010397,              0.0010397
                     99,                 2.0754,                 4.0938,                 2.2593,                0.28693,                0.14724,                0.14792,                0.08991,                  3.206,                 5.5141,                 2.8626,              0.0010298,              0.0010298,              0.0010298
                    100,                 2.0238,                  3.985,                 2.1911,                0.14495,                0.17626,                0.15339,                0.08859,                 3.1804,                 5.4723,                 2.8238,              0.0010199,              0.0010199,              0.0010199
                    101,                 2.0103,                 3.9033,                   2.19,                0.37004,                 0.1828,                0.15586,                0.09046,                 3.1427,                 5.3534,                 2.7934,                0.00101,                0.00101,                0.00101
                    102,                 2.0196,                 4.1105,                 2.2099,                0.17399,                 0.1622,                0.14271,                0.07945,                 3.2131,                 5.6548,                 2.8014,              0.0010001,              0.0010001,              0.0010001
                    103,                 2.0467,                 3.9892,                 2.1769,                 0.2755,                0.15265,                0.13618,                0.07688,                 3.1819,                 5.6326,                 2.8125,              0.0009902,              0.0009902,              0.0009902
                    104,                 2.0849,                  3.972,                 2.2557,                0.26442,                0.15461,                0.13874,                0.08274,                 3.1091,                  5.813,                 2.8039,              0.0009803,              0.0009803,              0.0009803
                    105,                 1.9586,                 3.8159,                 2.1986,                0.30419,                0.15647,                0.14432,                0.08419,                 3.1277,                 5.7088,                 2.7738,              0.0009704,              0.0009704,              0.0009704
                    106,                 2.0551,                 3.8441,                  2.214,                0.29241,                 0.1618,                0.15433,                0.09158,                 3.0391,                  5.684,                 2.7395,              0.0009605,              0.0009605,              0.0009605
